book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1022,20613470,20613470,25128502,46,1619630656,9781619630660.0,Sarah J. Maas,2014.0,Heir of Fire,"Heir of Fire (Throne of Glass, #3)",eng,4.53,123843,142858,16235,694,1923,10589,36979,92673,https://images.gr-assets.com/books/1460846511m/20613470.jpg,https://images.gr-assets.com/books/1460846511s/20613470.jpg
1025,7214,7214,10352,38,785263705,9780785263710.0,Donald Miller,2003.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,en-US,3.92,82090,83060,3546,2857,5382,16699,28410,29712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1027,18705209,18705209,17115101,64,1484724917,9781423146740.0,Rick Riordan,2014.0,The Blood of Olympus,"The Blood of Olympus (The Heroes of Olympus, #5)",eng,4.41,110719,125962,12234,822,2457,13295,36585,72803,https://images.gr-assets.com/books/1464201441m/18705209.jpg,https://images.gr-assets.com/books/1464201441s/18705209.jpg
1029,15704307,15704307,19113524,28,1607066017,9781607066020.0,"Brian K. Vaughan, Fiona Staples",2012.0,"Saga, Volume One","Saga, Vol. 1 (Saga, #1)",eng,4.25,131906,134562,8697,5192,4790,14126,37110,73344,https://images.gr-assets.com/books/1486028947m/15704307.jpg,https://images.gr-assets.com/books/1486028947s/15704307.jpg
1039,5899779,5899779,6072122,92,1594743347,9781594743340.0,"Seth Grahame-Smith, Jane Austen",2009.0,Pride and Prejudice and Zombies,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",eng,3.28,103995,110252,12184,10085,17255,33627,29961,19324,https://images.gr-assets.com/books/1320449653m/5899779.jpg,https://images.gr-assets.com/books/1320449653s/5899779.jpg
1045,18126198,18126198,25457412,83,62285688,9780062285680.0,Veronica Roth,2014.0,Four: A Divergent Collection,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",eng,4.1,97058,116243,9213,1199,4985,22456,40265,47338,https://images.gr-assets.com/books/1393687572m/18126198.jpg,https://images.gr-assets.com/books/1393687572s/18126198.jpg
1050,2118745,2118745,2124180,83,1406310255,9781406310250.0,Patrick Ness,2008.0,The Knife of Never Letting Go,"The Knife of Never Letting Go (Chaos Walking, #1)",eng,3.96,99638,112899,12462,4617,7140,20162,37282,43698,https://images.gr-assets.com/books/1277071696m/2118745.jpg,https://images.gr-assets.com/books/1277071696s/2118745.jpg
1051,33512,33512,527677,35,312199430,9780312199430.0,Jim Fergus,1998.0,One Thousand White Women: The Journals of May Dodd,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),eng,3.88,84367,89675,7065,2618,6244,19620,32330,28863,https://images.gr-assets.com/books/1389821957m/33512.jpg,https://images.gr-assets.com/books/1389821957s/33512.jpg
1052,3720975,3720975,3764682,59,743296419,9780743296410.0,Jodi Picoult,2009.0,Handle with Care,Handle with Care,eng,3.96,90138,95952,7443,1471,5253,21030,36173,32025,https://images.gr-assets.com/books/1316440644m/3720975.jpg,https://images.gr-assets.com/books/1316440644s/3720975.jpg
1054,13125947,13125947,14449480,51,525423664,9780525423670.0,Ally Condie,2012.0,Reached,"Reached (Matched, #3)",,3.56,109290,117859,10280,4478,13979,36753,36346,26303,https://images.gr-assets.com/books/1330717582m/13125947.jpg,https://images.gr-assets.com/books/1330717582s/13125947.jpg
1056,535441,535441,818,49,1400049628,9781400049620.0,Max Brooks,2004.0,The Zombie Survival Guide: Complete Protection from the Living Dead,The Zombie Survival Guide: Complete Protection from the Living Dead,eng,3.86,82535,86837,3545,1709,6009,22592,28960,27567,https://images.gr-assets.com/books/1320562270m/535441.jpg,https://images.gr-assets.com/books/1320562270s/535441.jpg
1057,5348,5348,2777175,114,440234743,9780440234750.0,John Grisham,1999.0,The Testament,The Testament,,3.83,80377,86213,2264,1012,5098,24899,31881,23323,https://images.gr-assets.com/books/1403174228m/5348.jpg,https://images.gr-assets.com/books/1403174228s/5348.jpg
1062,22918050,22918050,42484814,63,,,Kiera Cass,2015.0,The Heir,"The Heir (The Selection, #4)",eng,3.85,111044,126852,14043,2882,8973,32084,43021,39892,https://images.gr-assets.com/books/1422993526m/22918050.jpg,https://images.gr-assets.com/books/1422993526s/22918050.jpg
1066,5821978,5821978,5994018,50,1416968237,9781416968240.0,Jenny Han,2009.0,The Summer I Turned Pretty,"The Summer I Turned Pretty (Summer, #1)",en-US,3.96,104730,110967,8448,2951,7571,23699,33795,42951,https://images.gr-assets.com/books/1361666855m/5821978.jpg,https://images.gr-assets.com/books/1361666855s/5821978.jpg
1079,13103,13103,2603195,134,446671002,9780446671000.0,James Redfield,1993.0,The Celestine Prophecy,"The Celestine Prophecy (Celestine Prophecy, #1)",en-US,3.6,72675,77657,3229,6094,8677,18351,21637,22898,https://images.gr-assets.com/books/1341360412m/13103.jpg,https://images.gr-assets.com/books/1341360412s/13103.jpg
1080,12294652,12294652,17271423,33,803736991,9780803736990.0,Huntley Fitzpatrick,2012.0,My Life Next Door ,My Life Next Door,eng,4.02,102012,108389,8327,2477,5584,21074,37209,42045,https://images.gr-assets.com/books/1394240144m/12294652.jpg,https://images.gr-assets.com/books/1394240144s/12294652.jpg
1082,19288239,19288239,24593525,123,385352107,9780385352110.0,"Haruki Murakami, Philip Gabriel",2013.0,"色彩を持たない多崎つくると、彼の巡礼の年 [Shikisai o motanai Tazaki Tsukuru to, kare no junrei no toshi]",Colorless Tsukuru Tazaki and His Years of Pilgrimage,eng,3.82,67873,86134,8264,1343,5021,22170,37193,20407,https://images.gr-assets.com/books/1409000450m/19288239.jpg,https://images.gr-assets.com/books/1409000450s/19288239.jpg
1083,82970,82970,1822441,46,033041836X,9780330418360.0,Alice Sebold,1999.0,Lucky,Lucky,eng,3.77,77462,82636,3856,1583,5781,23290,31476,20506,https://images.gr-assets.com/books/1327190847m/82970.jpg,https://images.gr-assets.com/books/1327190847s/82970.jpg
1087,19057,19057,2737065,79,375836675,9780375836670.0,Markus Zusak,2002.0,The Messenger,I Am the Messenger,en-US,4.09,93119,104510,11483,1448,4626,18714,38345,41377,https://images.gr-assets.com/books/1398483261m/19057.jpg,https://images.gr-assets.com/books/1398483261s/19057.jpg
1093,8652190,8652190,7366280,61,312650248,9780312650250.0,"P.C. Cast, Kristin Cast",2011.0,Awakened,"Awakened (House of Night, #8)",en-US,4.02,101234,107548,3014,2908,6983,21597,29683,46377,https://images.gr-assets.com/books/1307744664m/8652190.jpg,https://images.gr-assets.com/books/1307744664s/8652190.jpg
1098,17407748,17407748,24248331,92,1455520659,9781455520660.0,Nicholas Sparks,2012.0,The Longest Ride,The Longest Ride,eng,4.14,71276,88683,8692,1011,3435,15361,31569,37307,https://images.gr-assets.com/books/1367536453m/17407748.jpg,https://images.gr-assets.com/books/1367536453s/17407748.jpg
1101,1609451,1609451,3079132,53,743496744,9780743496740.0,Jodi Picoult,2008.0,Change of Heart,Change of Heart,en-US,3.91,86471,90401,5881,1332,4859,21935,34687,27588,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1107,80536,80536,3111329,50,1416528636,9781416528630.0,Jennifer Weiner,2004.0,Little Earthquakes,Little Earthquakes,,3.76,77592,80501,2425,1236,5211,24377,30316,19361,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1108,46306,46306,942531,521,517092913,9780517092910.0,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",1835.0,Eventyr og historier,The Complete Fairy Tales,eng,4.28,90999,94395,544,595,2042,14474,30116,47168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1111,31101,31101,1581343,41,767905202,9780767905210.0,Jane Green,1999.0,Mr Maybe,Mr. Maybe,eng,3.41,78132,79157,877,7879,8357,23883,21770,17268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1113,51893,51893,196327,970,140047484,9780140047490.0,"Friedrich Nietzsche, Walter Kaufmann",1883.0,Also sprach Zarathustra,Thus Spoke Zarathustra,eng,4.05,65362,79615,2185,1875,4197,14658,26373,32512,https://images.gr-assets.com/books/1480901846m/51893.jpg,https://images.gr-assets.com/books/1480901846s/51893.jpg
1118,9593913,9593913,14480925,73,62014536,9780062014540.0,Lauren Oliver,2013.0,Requiem,"Requiem (Delirium, #3)",eng,3.74,100593,109040,12202,2496,9699,30219,37521,29105,https://images.gr-assets.com/books/1340992438m/9593913.jpg,https://images.gr-assets.com/books/1340992438s/9593913.jpg
1122,12751687,12751687,17892468,57,1442426675,9781442426670.0,Becca Fitzpatrick,2012.0,Finale,"Finale (Hush, Hush, #4)",eng,4.22,107569,112153,7499,2275,5250,16485,29317,58826,https://images.gr-assets.com/books/1362408156m/12751687.jpg,https://images.gr-assets.com/books/1362408156s/12751687.jpg
1130,17788401,17788401,24878172,21,,,Colleen Hoover,2014.0,Ugly Love,Ugly Love,eng,4.3,107583,116301,15257,1759,4146,14108,33398,62890,https://images.gr-assets.com/books/1399179135m/17788401.jpg,https://images.gr-assets.com/books/1399179135s/17788401.jpg
1131,47401,47401,2930558,143,014100018X,9780141000180.0,Joanne Harris,1998.0,Chocolat,"Chocolat (Chocolat, #1)",eng,3.95,84770,93092,3437,916,4161,22099,37751,28165,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1144,14249,14249,718772,51,60959037,9780060959040.0,Barbara Kingsolver,2000.0,Prodigal Summer,Prodigal Summer,en-US,3.98,78529,81104,5233,1196,4129,17398,30971,27410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1147,7842288,7842288,10937544,76,316077054,9780316077060.0,"Kami Garcia, Margaret Stohl",2010.0,Beautiful Darkness,"Beautiful Darkness (Caster Chronicles, #2)",en-US,3.84,95447,107651,6614,2229,7934,27698,36754,33036,https://images.gr-assets.com/books/1327879100m/7842288.jpg,https://images.gr-assets.com/books/1327879100s/7842288.jpg
1149,14865,14865,3254054,65,743454553,9780743454550.0,Jodi Picoult,2005.0,Vanishing Acts,Vanishing Acts,en-US,3.68,79662,82770,3872,1234,6255,27232,31134,16915,https://images.gr-assets.com/books/1407719603m/14865.jpg,https://images.gr-assets.com/books/1407719603s/14865.jpg
1152,13624688,13624688,19426990,61,1401322786,9781401322790.0,Mitch Albom,2012.0,The Time Keeper,The Time Keeper,eng,3.85,72277,79810,8697,1665,5923,20078,27535,24609,https://images.gr-assets.com/books/1340478576m/13624688.jpg,https://images.gr-assets.com/books/1340478576s/13624688.jpg
1164,11250053,11250053,16176521,57,316175676,9780316175680.0,Eowyn Ivey,2012.0,The Snow Child,The Snow Child,eng,3.95,72328,85022,11419,1238,3845,18320,36287,25332,https://images.gr-assets.com/books/1327098624m/11250053.jpg,https://images.gr-assets.com/books/1327098624s/11250053.jpg
1169,13047090,13047090,18211575,44,1620610116,9781620610110.0,Jennifer L. Armentrout,2012.0,Onyx,"Onyx (Lux, #2)",eng,4.33,111448,119355,9018,1174,3166,14340,36807,63868,https://images.gr-assets.com/books/1329408511m/13047090.jpg,https://images.gr-assets.com/books/1329408511s/13047090.jpg
1170,13104080,13104080,18276967,45,62085530,9780062085540.0,Tahereh Mafi,2013.0,"Unravel Me (Shatter Me, #2)","Unravel Me (Shatter Me, #2)",eng,4.28,109183,116847,11511,1764,3826,14757,36003,60497,https://images.gr-assets.com/books/1340287622m/13104080.jpg,https://images.gr-assets.com/books/1340287622s/13104080.jpg
1171,28078,28078,815591,65,812968972,9780812968970.0,Sarah Dunant,2003.0,The Birth of Venus,The Birth of Venus,en-US,3.79,78129,79989,2952,1743,5465,22050,29609,21122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1177,7619057,15842439,10090210,73,99549344,9780099549340.0,Isaac Marion,2010.0,Warm Bodies,"Warm Bodies (Warm Bodies, #1)",,3.93,66381,91450,9979,1779,5283,20394,33652,30342,https://images.gr-assets.com/books/1323400027m/7619057.jpg,https://images.gr-assets.com/books/1323400027s/7619057.jpg
1183,13154150,13154150,18332367,30,1612620248,9781612620240.0,"Hajime Isayama, Sheldon Drzka",2010.0,進撃の巨人 1,"Attack on Titan, Vol. 1 (Attack on Titan, #1)",eng,4.42,82565,84361,1630,1497,2163,8125,19796,52780,https://images.gr-assets.com/books/1432712438m/13154150.jpg,https://images.gr-assets.com/books/1432712438s/13154150.jpg
1192,7824322,7824322,10870318,89,399254129,9780399254120.0,Ruta Sepetys,2011.0,Between Shades of Gray,Between Shades of Gray,eng,4.36,87718,101286,15153,885,1911,10720,34578,53192,https://images.gr-assets.com/books/1327873479m/7824322.jpg,https://images.gr-assets.com/books/1327873479s/7824322.jpg
1198,22822858,22822858,42375710,55,385539258,9780385539260.0,Hanya Yanagihara,2015.0,A Little Life,A Little Life,eng,4.27,66782,85544,15267,2540,3792,9264,22287,47661,https://images.gr-assets.com/books/1446469353m/22822858.jpg,https://images.gr-assets.com/books/1446469353s/22822858.jpg
1215,816953,816953,802840,40,142401773,9780142401770.0,Sarah Dessen,1998.0,Someone Like You,Someone Like You,eng,3.94,84358,86678,3553,1183,5249,21809,27952,30485,https://images.gr-assets.com/books/1336001301m/816953.jpg,https://images.gr-assets.com/books/1336001301s/816953.jpg
1233,150037,150037,324576,62,60566221,9780060566230.0,"Lemony Snicket, Brett Helquist",2001.0,The Vile Village,"The Vile Village (A Series of Unfortunate Events, #7)",eng,3.94,89733,95791,1935,1165,4930,24324,33902,31470,https://images.gr-assets.com/books/1352066958m/150037.jpg,https://images.gr-assets.com/books/1352066958s/150037.jpg
1239,23878,23878,59137,269,140003471X,9781400034710.0,"Gabriel García Márquez, Gregory Rabassa",1981.0,Crónica de una muerte anunciada,Chronicle of a Death Foretold,eng,3.95,56200,81653,3996,955,4077,18369,33190,25062,https://images.gr-assets.com/books/1430736599m/23878.jpg,https://images.gr-assets.com/books/1430736599s/23878.jpg
1259,334643,334643,2339177,66,60278250,9780060278250.0,Garth Nix,2003.0,Abhorsen,"Abhorsen (Abhorsen, #3)",en-US,4.29,80740,87330,1798,1355,2076,10963,28715,44221,https://images.gr-assets.com/books/1401683669m/334643.jpg,https://images.gr-assets.com/books/1401683669s/334643.jpg
1264,18006496,18006496,25272067,36,1619636042,9781619636040.0,Sarah J. Maas,2015.0,Queen of Shadows,"Queen of Shadows (Throne of Glass, #4)",eng,4.6,99067,114854,14430,830,1492,6544,24703,81285,https://images.gr-assets.com/books/1441230104m/18006496.jpg,https://images.gr-assets.com/books/1441230104s/18006496.jpg
1268,12987977,12987977,17394448,40,312554192,9780312554190.0,Emily Giffin,2012.0,Where We Belong,Where We Belong,en-US,3.86,68224,73648,4986,974,3650,19479,29787,19758,https://images.gr-assets.com/books/1340320747m/12987977.jpg,https://images.gr-assets.com/books/1340320747s/12987977.jpg
1272,8600,8600,854886,38,1592402038,9781592402040.0,Lynne Truss,2003.0,"Eats, Shoots and Leaves","Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation",en-US,3.86,79117,84132,4230,1519,5028,21237,32009,24339,https://images.gr-assets.com/books/1473392595m/8600.jpg,https://images.gr-assets.com/books/1473392595s/8600.jpg
1277,73186,73186,333464,52,310226058,9780310226060.0,Lee Strobel,1988.0,The Case for Christ,The Case for Christ,,4.1,67128,69643,1377,2248,3100,11150,21955,31190,https://images.gr-assets.com/books/1448776489m/73186.jpg,https://images.gr-assets.com/books/1448776489s/73186.jpg
1284,6584188,6584188,6777681,48,1416995552,9781416995560.0,Jenny Han,2010.0,It's Not Summer Without You,"It's Not Summer Without You (Summer, #2)",en-US,4.14,80367,84866,4129,1171,3813,15170,26207,38505,https://images.gr-assets.com/books/1479864019m/6584188.jpg,https://images.gr-assets.com/books/1479864019s/6584188.jpg
1286,111450,111450,6247751,103,439321611,9780439321620.0,"Kennilworthy Whisp, J.K. Rowling",2001.0,Quidditch Through the Ages,Quidditch Through the Ages,eng,3.85,90908,106088,3502,1367,8104,29884,32041,34692,https://images.gr-assets.com/books/1369689506m/111450.jpg,https://images.gr-assets.com/books/1369689506s/111450.jpg
1297,10798416,10798416,15464655,59,316122386,9780316122380.0,Jennifer E. Smith,2012.0,The Statistical Probability of Love at First Sight,The Statistical Probability of Love at First Sight,eng,3.8,89356,95856,9595,2569,7379,25452,32106,28350,https://images.gr-assets.com/books/1337187623m/10798416.jpg,https://images.gr-assets.com/books/1337187623s/10798416.jpg
1302,8235178,8235178,13082532,56,1595143971,9781595143980.0,Beth Revis,2011.0,Across the Universe,"Across the Universe (Across the Universe, #1)",eng,3.78,94176,100748,9649,3870,8338,24592,33481,30467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1303,347852,347852,2747475,94,671250671,9780671250680.0,M. Scott Peck,1978.0,"The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth","The Road Less Traveled: A New Psychology of Love, Traditional Values, and Spiritual Growth",en-US,4.03,61238,66741,1689,1319,3294,13426,22757,25945,https://images.gr-assets.com/books/1322673263m/347852.jpg,https://images.gr-assets.com/books/1322673263s/347852.jpg
1308,17927395,17927395,25126749,39,,,Sarah J. Maas,2016.0,A Court of Mist and Fury,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)",eng,4.72,108384,126491,22700,931,1420,4725,18000,101415,https://images.gr-assets.com/books/1485259138m/17927395.jpg,https://images.gr-assets.com/books/1485259138s/17927395.jpg
1311,5191,5191,3131254,77,316601950,9780316601960.0,Anita Shreve,1998.0,The Pilot's Wife,The Pilot's Wife,eng,3.5,71777,76668,3878,1935,8327,27878,26648,11880,https://images.gr-assets.com/books/1435011220m/5191.jpg,https://images.gr-assets.com/books/1435011220s/5191.jpg
