Locality_Bridgeport,Locality_Fairfield,Locality_Greenwich,Locality_Norwalk,Locality_Stamford,Locality_Waterbury,Locality_West Hartford,Property_Four Family,Property_Single Family,Property_Three Family,Property_Two Family,Residential_Detached House,Residential_Duplex,Residential_Fourplex,Residential_Triplex,Face_East,Face_North,Face_South,Face_West,Year,Estimated Value,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Sale Price
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.01569697140786954,0.0,0.14285714285714285,0.05600765916706557,0.011692269419740331,385000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.01945624608898989,0.6000000000000001,0.5714285714285714,0.4351364289133557,0.011692269419740331,246000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.007827901440192716,0.0,0.14285714285714285,0.10215574479288392,0.011692269419740331,215000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.02094125368752382,0.0,0.2857142857142857,0.002393489707994245,0.011692269419740331,250000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.010158040095793283,0.19999999999999996,0.14285714285714285,0.26232647199617043,0.011692269419740331,81000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.010366235220498633,0.0,0.0,0.10215574479288392,0.011692269419740331,250000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.014938294258519533,0.0,0.2857142857142857,0.05744375299186211,0.011692269419740331,464000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.07192553436748675,0.19999999999999996,0.2857142857142857,0.22067975107707039,0.011692269419740331,2400000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.011121383638921432,0.0,0.14285714285714285,0.001436093824796536,0.011692269419740331,277000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.0056400882653229265,0.0,0.14285714285714285,0.07132599329822875,0.011692269419740331,80000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.08398379606758226,0.0,0.0,0.035902345619913845,0.011692269419740331,1450000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.034235747455785004,0.0,0.0,0.10215574479288392,0.011692269419740331,859000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.01605572571880249,0.0,0.0,0.007659167065581618,0.011692269419740331,388000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.006647540945041192,0.0,0.0,0.07228338918142652,0.011692269419740331,126000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.00860069351325156,0.19999999999999996,0.2857142857142857,0.1766395404499761,0.011692269419740331,95000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.013923195995125646,0.0,0.14285714285714285,0.04308281474389658,0.011692269419740331,163000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.013547974273199054,0.0,0.14285714285714285,0.019147917663954017,0.011692269419740331,525000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.005278393345283969,0.0,0.2857142857142857,0.07898516036381042,0.011692269419740331,106000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.007035113225213018,0.0,0.14285714285714285,0.02249880325514597,0.011692269419740331,190000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.0207077693245068,0.0,0.0,0.10215574479288392,0.011692269419740331,200000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.0066293091685839444,0.0,0.14285714285714285,0.05026328386787937,0.011692269419740331,58300.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.007023350788788987,0.19999999999999996,0.2857142857142857,0.28099569171852556,0.011692269419740331,74000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.00833956742463807,0.19999999999999996,0.2857142857142857,0.10215574479288392,0.011692269419740331,214900.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.013547974273199054,0.0,0.2857142857142857,0.09334609861177601,0.011692269419740331,235000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.10796858017982414,0.0,0.0,0.10215574479288392,0.011692269419740331,1690000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.03134748119186416,0.0,0.0,0.07228338918142652,0.011692269419740331,167000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.011515425259126475,0.0,0.14285714285714285,0.05026328386787937,0.011692269419740331,280000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.009527573503465215,0.0,0.2857142857142857,0.06749640976543797,0.011692269419740331,210000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.010668529836596233,0.0,0.0,0.045476304451890825,0.011692269419740331,202500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.01293103448275862,0.0,0.14285714285714285,0.07946385830540925,0.011692269419740331,200000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.005828875369928626,0.0,0.14285714285714285,0.047391096218286244,0.011692269419740331,70000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.017436635754983745,0.0,0.2857142857142857,0.013882240306366644,0.011692269419740331,180000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.01567697526594869,0.6000000000000001,0.5714285714285714,0.44901866921972233,0.011692269419740331,115000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.00803374407761326,0.0,0.2857142857142857,0.06318812829104836,0.011692269419740331,133000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.012474063827685011,0.0,0.0,0.09047391096218282,0.011692269419740331,302000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.00826017097877586,0.0,0.0,0.05313547151747244,0.011692269419740331,225000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.013547974273199054,0.0,0.2857142857142857,0.10215574479288392,0.011692269419740331,129900.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.04887351146367054,0.0,0.2857142857142857,0.07946385830540925,0.011692269419740331,800000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.006418761556593787,0.0,0.2857142857142857,0.03877453326950692,0.011692269419740331,93500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.011073745771404107,0.6000000000000001,0.5714285714285714,0.5002393489707994,0.011692269419740331,195000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.007423861749027247,0.19999999999999996,0.14285714285714285,0.286261369076113,0.011692269419740331,148000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.022338043012877517,0.0,0.14285714285714285,0.0392532312111058,0.011692269419740331,453000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.019760893192372297,0.0,0.0,0.07324078506462417,0.011692269419740331,492500.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.013547974273199054,0.0,0.0,0.0646242221158449,0.011692269419740331,675000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.01623275038698416,0.0,0.2857142857142857,0.08281474389660126,0.011692269419740331,350000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.005957085926950565,0.0,0.0,0.04978458592628049,0.011692269419740331,65500.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.009133531883260172,0.0,0.2857142857142857,0.06558161799904261,0.011692269419740331,195000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.008666563157226135,0.19999999999999996,0.14285714285714285,0.18573480134035425,0.011692269419740331,44000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.006674006426995263,0.19999999999999996,0.42857142857142855,0.23791287697462904,0.011692269419740331,69000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.03168800372633986,0.0,0.2857142857142857,0.03877453326950692,0.011692269419740331,645000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.012109428298540047,0.0,0.2857142857142857,0.015318334131163236,0.011692269419740331,238000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.010748514404279645,0.6000000000000001,0.5714285714285714,0.5495452369554811,0.011692269419740331,97000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.010197444257813788,0.19999999999999996,0.14285714285714285,0.20584011488750598,0.011692269419740331,82000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.03947532476086967,0.0,0.2857142857142857,0.10215574479288392,0.011692269419740331,1125000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.014303122691621852,0.0,0.14285714285714285,0.08760172331258975,0.011692269419740331,235000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.007017469570576971,0.0,0.0,0.010052656773575863,0.011692269419740331,131000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.05309504989625531,0.0,0.0,0.030636668262326472,0.011692269419740331,1132500.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.01214471560781214,0.0,0.2857142857142857,0.04882719004308278,0.011692269419740331,292000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.01950153146922241,0.0,0.2857142857142857,0.07276208712302534,0.011692269419740331,335000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.008113140523475471,0.0,0.2857142857142857,0.020105313547151726,0.011692269419740331,200000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.021354115206007312,0.0,0.2857142857142857,0.021062709430349436,0.011692269419740331,48000.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.01931627309554392,0.0,0.2857142857142857,0.06606031594064143,0.011692269419740331,430000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.013547974273199054,0.0,0.0,0.06366682623264719,0.011692269419740331,5800000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.024817564611063277,0.0,0.14285714285714285,0.011967448539971282,0.011692269419740331,610000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.016091013028074586,0.0,0.2857142857142857,0.0885591191957874,0.011692269419740331,315000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.007991399306486749,0.0,0.0,0.035902345619913845,0.011692269419740331,139900.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.007637938091944614,0.19999999999999996,0.42857142857142855,0.23934897079942552,0.011692269419740331,160000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.021947530123599682,0.0,0.0,0.05792245093346099,0.011692269419740331,240000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.013547974273199054,0.19999999999999996,0.42857142857142855,0.2800382958353279,0.011692269419740331,71000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.005461299231677653,0.0,0.14285714285714285,0.021541407371948262,0.011692269419740331,68000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.006262909273975374,0.0,0.2857142857142857,0.041646720919100044,0.011692269419740331,45000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.007044523174352243,0.0,0.0,0.00047869794159882684,0.011692269419740331,128500.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.019571517965945393,0.0,0.2857142857142857,0.06079463858305406,0.011692269419740331,490000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.011069628918655695,0.6000000000000001,0.5714285714285714,0.5639061752034467,0.011692269419740331,170000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.012476416314969818,0.19999999999999996,0.2857142857142857,0.2374341790330301,0.011692269419740331,135000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.01888576792242438,0.19999999999999996,0.42857142857142855,0.10215574479288392,0.011692269419740331,265000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.03092403348059904,0.0,0.2857142857142857,0.005265677357587373,0.011692269419740331,630000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.019930860398699547,0.0,0.2857142857142857,0.09573958831977025,0.011692269419740331,385000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.003830437421485737,0.19999999999999996,0.2857142857142857,0.2714217328865486,0.011692269419740331,9500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.030077726179889998,0.0,0.14285714285714285,0.0564863571086644,0.011692269419740331,550000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.08042271844020683,0.0,0.0,0.10215574479288392,0.011692269419740331,1450000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.013547974273199054,0.6000000000000001,0.42857142857142855,0.4729535662996649,0.011692269419740331,60000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.01096906008723023,0.6000000000000001,0.42857142857142855,0.5730014360938248,0.011692269419740331,95000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.013526801887635798,0.0,0.2857142857142857,0.001436093824796536,0.011692269419740331,374000.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.01798241280505879,0.0,0.0,0.03207276208712301,0.011692269419740331,260000.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.021237078963588202,0.0,0.0,0.05552896122546669,0.011692269419740331,565000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.008163130878277603,0.0,0.2857142857142857,0.07324078506462417,0.011692269419740331,198000.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.04294171477503164,0.0,0.0,0.09095260890378165,0.011692269419740331,865000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.008461308641626792,0.0,0.14285714285714285,0.04930588798468166,0.011692269419740331,170000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.005191351315746139,0.0,0.14285714285714285,0.10215574479288392,0.011692269419740331,100000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.008258406613312255,0.6000000000000001,0.42857142857142855,0.10215574479288392,0.011692269419740331,74601.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.20254915522181605,0.0,0.2857142857142857,0.07228338918142652,0.011692269419740331,250000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.007240955862633563,0.19999999999999996,0.14285714285714285,0.17616084250837716,0.011692269419740331,34500.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.013547974273199054,0.0,0.14285714285714285,0.05313547151747244,0.011692269419740331,500000.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.20558739255014327,0.0,0.0,0.10215574479288392,0.011692269419740331,4500000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.007104511600114802,0.0,0.14285714285714285,0.0057443752991862,0.011692269419740331,79000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.00956344893455851,0.6000000000000001,0.5714285714285714,0.5251316419339397,0.011692269419740331,123005.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18181818181815856,0.013547974273199054,0.0,0.0,0.10215574479288392,0.011692269419740331,173000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.013547974273199054,0.19999999999999996,0.2857142857142857,0.21828626136907614,0.011692269419740331,40000.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.021881072357803906,0.0,0.14285714285714285,0.04691239827668742,0.011692269419740331,390000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.0056989004474430815,0.0,0.14285714285714285,0.03446625179511725,0.011692269419740331,66500.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18181818181815856,0.0071633237822349575,0.19999999999999996,0.2857142857142857,0.24748683580660602,0.011692269419740331,165000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.006244677497518126,0.0,0.0,0.0368597415031115,0.011692269419740331,143500.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.03959530161239479,0.0,0.2857142857142857,0.06223073240785065,0.011692269419740331,743000.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18181818181815856,0.00863009960431164,0.6000000000000001,0.42857142857142855,0.5246529439923409,0.011692269419740331,34750.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181818181815856,0.04029575470144584,0.0,0.2857142857142857,0.06941120153183344,0.011692269419740331,950000.0
