Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2011-12-29,2011,,158700.0,245000.0,Two Family,Duplex,4,4,1334.0,1.025033,West
2011-12-30,2011,Waterbury,196190.0,235000.0,Single Family,Detached House,3,2,900.0,1.025033,West
2011-12-30,2011,Fairfield,903560.0,1050000.0,Single Family,Detached House,3,1,1085.0,1.025033,East
2011-12-30,2011,Fairfield,,419000.0,?,Detached House,3,2,912.0,1.025033,West
2011-12-31,2011,Stamford,,422000.0,Single Family,Detached House,3,2,1006.0,1.025033,East
2011-12-31,2011,,404160.0,578000.0,Single Family,Detached House,3,1,938.0,1.025033,West
2012-01-04,2012,Stamford,523170.0,410000.0,Two Family,Duplex,4,2,1431.0,1.021958,East
2012-01-04,2012,Stamford,562990.0,729000.0,?,Detached House,3,3,1048.0,1.021958,East
2012-01-04,2012,Stamford,362420.0,410000.0,Single Family,Detached House,3,1,1063.0,1.021958,North
2012-01-05,2012,Norwalk,,720000.0,Single Family,Detached House,3,2,913.0,1.021958,North
2012-01-05,2012,Norwalk,243810.0,183045.0,?,Detached House,3,1,913.0,1.021958,West
2012-01-05,2012,Norwalk,,483000.0,?,Detached House,3,2,1083.0,1.021958,North
2012-01-06,2012,Greenwich,732760.0,1202500.0,Single Family,Detached House,3,3,997.0,1.021958,North
2012-01-06,2012,Bridgeport,143540.0,82500.0,Single Family,Detached House,3,3,903.0,1.021958,West
2012-01-06,2012,Waterbury,94140.0,115000.0,Single Family,Detached House,3,2,943.0,1.021958,West
2012-01-07,2012,Greenwich,4333140.0,5887500.0,Single Family,Detached House,3,2,902.0,1.021958,West
2012-01-08,2012,Greenwich,1416380.0,1475000.0,Single Family,Detached House,3,1,1041.0,1.021958,East
2012-01-11,2012,Waterbury,103680.0,100000.0,Two Family,Duplex,4,4,,1.021958,North
2012-01-11,2012,,101390.0,63900.0,Single Family,Detached House,3,1,,1.021958,West
2012-01-12,2012,West Hartford,221800.0,325500.0,Single Family,Detached House,3,1,1033.0,1.021958,North
2012-01-12,2012,Norwalk,499030.0,675000.0,Single Family,Detached House,3,2,,1.021958,East
2012-01-12,2012,Waterbury,135450.0,36000.0,Three Family,Triplex,6,6,1861.0,1.021958,West
2012-01-12,2012,Waterbury,109630.0,65000.0,?,Triplex,6,6,1892.0,1.021958,East
2012-01-13,2012,Waterbury,179360.0,225000.0,?,Detached House,3,3,1079.0,1.021958,West
2012-01-14,2012,,395700.0,460000.0,?,Detached House,3,1,992.0,1.021958,West
2012-01-14,2012,Waterbury,91180.0,17250.0,Single Family,Detached House,3,3,955.0,1.021958,East
2012-01-14,2012,Fairfield,373800.0,265000.0,Single Family,Detached House,3,3,,1.021958,South
2012-01-14,2012,Bridgeport,208550.0,216140.0,Three Family,Triplex,6,4,1867.0,1.021958,East
2012-01-15,2012,Norwalk,536480.0,685000.0,Single Family,Detached House,3,1,1000.0,1.021958,North
2012-01-15,2012,Norwalk,255780.0,320000.0,Two Family,Duplex,4,4,,1.021958,North
2012-01-19,2012,Fairfield,431130.0,600000.0,?,Detached House,3,3,907.0,1.021958,West
2012-01-19,2012,West Hartford,164300.0,199000.0,Single Family,Detached House,3,2,,1.021958,South
2012-01-19,2012,,734090.0,1025000.0,Single Family,Detached House,3,3,948.0,1.021958,North
2012-01-20,2012,Norwalk,294910.0,225000.0,Single Family,Detached House,3,2,1066.0,1.021958,West
2012-01-21,2012,Norwalk,240380.0,225000.0,?,Detached House,3,1,1080.0,1.021958,West
2012-01-21,2012,,135820.0,180000.0,Single Family,Detached House,3,2,,1.021958,East
2012-01-22,2012,,322770.0,340000.0,Single Family,Detached House,3,2,929.0,1.021958,North
2012-01-22,2012,Fairfield,353010.0,355000.0,Single Family,Detached House,3,3,925.0,1.021958,South
2012-01-25,2012,,82370.0,40000.0,Single Family,Detached House,3,1,1076.0,1.021958,South
2012-01-25,2012,Bridgeport,132270.0,163000.0,Single Family,Detached House,3,1,,1.021958,East
2012-01-26,2012,Greenwich,1481690.0,1212500.0,?,Detached House,3,3,945.0,1.021958,North
2012-01-29,2012,Norwalk,331380.0,487500.0,Single Family,Detached House,3,3,1071.0,1.021958,South
2012-01-29,2012,Greenwich,661570.0,750000.0,Single Family,Detached House,3,3,1067.0,1.021958,South
2012-01-29,2012,Greenwich,382270.0,435000.0,Two Family,Duplex,4,2,1465.0,1.021958,North
2012-01-29,2012,Fairfield,865690.0,1000000.0,Single Family,Detached House,3,1,1011.0,1.021958,West
2012-01-29,2012,Fairfield,386120.0,384000.0,Single Family,Detached House,3,1,1064.0,1.021958,North
2012-01-29,2012,Norwalk,321020.0,430000.0,?,Detached House,3,1,1050.0,1.021958,West
2012-02-01,2012,West Hartford,168000.0,255000.0,Single Family,Detached House,3,3,990.0,1.021958,North
2012-02-01,2012,Greenwich,2497740.0,3775000.0,Single Family,Detached House,3,1,,1.021958,South
2012-02-01,2012,Bridgeport,159410.0,175500.0,Single Family,Detached House,3,3,977.0,1.021958,North
2012-02-01,2012,Fairfield,574280.0,800000.0,Single Family,Detached House,3,1,941.0,1.021958,West
2012-02-01,2012,Greenwich,2028740.0,2900000.0,Single Family,Detached House,3,1,952.0,1.021958,West
2012-02-01,2012,Waterbury,150700.0,145000.0,Single Family,Detached House,3,2,936.0,1.021958,South
2012-02-01,2012,Waterbury,137550.0,148500.0,Two Family,Duplex,4,2,1291.0,1.021958,East
2012-02-02,2012,Bridgeport,188300.0,121249.0,Three Family,Triplex,6,5,1802.0,1.021958,East
2012-02-02,2012,Greenwich,494830.0,850000.0,?,Detached House,3,3,979.0,1.021958,North
2012-02-02,2012,West Hartford,116200.0,155000.0,?,Detached House,3,1,911.0,1.021958,East
2012-02-02,2012,Bridgeport,182050.0,196000.0,Single Family,Detached House,3,3,930.0,1.021958,South
2012-02-03,2012,Bridgeport,,300000.0,Three Family,Triplex,6,5,1954.0,1.021958,South
2012-02-05,2012,Stamford,379900.0,300000.0,Two Family,Duplex,4,2,,1.021958,East
2012-02-08,2012,West Hartford,177000.0,315000.0,Single Family,Detached House,3,3,910.0,1.021958,North
2012-02-08,2012,Fairfield,485660.0,515000.0,Single Family,Detached House,3,1,1054.0,1.021958,East
2012-02-09,2012,Bridgeport,144050.0,180000.0,Single Family,Detached House,3,1,1083.0,1.021958,South
2012-02-09,2012,Bridgeport,167970.0,80000.0,Three Family,Triplex,6,5,1824.0,1.021958,North
2012-02-09,2012,Bridgeport,188750.0,219000.0,Single Family,Detached House,3,3,,1.021958,North
2012-02-11,2012,Waterbury,109830.0,160000.0,Single Family,Detached House,3,3,1020.0,1.021958,South
2012-02-11,2012,Norwalk,,165000.0,Single Family,Detached House,3,2,944.0,1.021958,South
2012-02-11,2012,,348670.0,365000.0,Three Family,Triplex,6,4,2068.0,1.021958,North
2012-02-12,2012,Norwalk,308980.0,350000.0,Single Family,Detached House,3,3,1066.0,1.021958,West
2012-02-12,2012,Greenwich,,890000.0,Single Family,Detached House,3,1,1080.0,1.021958,East
2012-02-12,2012,Greenwich,1296540.0,1580000.0,?,Detached House,3,1,911.0,1.021958,West
2012-02-16,2012,Stamford,397250.0,490000.0,Single Family,Detached House,3,2,940.0,1.021958,East
2012-02-16,2012,West Hartford,222000.0,340000.0,Single Family,Detached House,3,3,1003.0,1.021958,North
2012-02-16,2012,Greenwich,3898160.0,5750000.0,?,Detached House,3,2,1011.0,1.021958,West
2012-02-16,2012,Bridgeport,,135000.0,Single Family,Detached House,3,1,934.0,1.021958,East
2012-02-18,2012,Bridgeport,117330.0,35000.0,Single Family,Detached House,3,1,957.0,1.021958,South
2012-02-18,2012,Bridgeport,115640.0,137000.0,?,Detached House,3,2,982.0,1.021958,North
2012-02-18,2012,Norwalk,291130.0,410000.0,Single Family,Detached House,3,1,,1.021958,West
2012-02-19,2012,Stamford,354020.0,285000.0,Two Family,Duplex,4,2,1399.0,1.021958,West
2012-02-22,2012,Norwalk,483490.0,589000.0,Single Family,Detached House,3,3,901.0,1.021958,West
2012-02-22,2012,Waterbury,147200.0,125000.0,Two Family,Duplex,4,2,1258.0,1.021958,North
2012-02-22,2012,Waterbury,145440.0,231750.0,Single Family,Detached House,3,2,1016.0,1.021958,East
2012-02-22,2012,Bridgeport,176540.0,49490.0,Three Family,Triplex,6,5,2173.0,1.021958,West
2012-02-23,2012,Bridgeport,185980.0,130000.0,Two Family,Duplex,4,2,1360.0,1.021958,West
2012-02-23,2012,Bridgeport,86140.0,35200.0,Single Family,Detached House,3,2,1097.0,1.021958,South
2012-02-23,2012,,793870.0,912000.0,Single Family,Detached House,3,3,1090.0,1.021958,East
2012-02-23,2012,Norwalk,199850.0,234000.0,Single Family,Detached House,3,1,1020.0,1.021958,North
2012-02-24,2012,Stamford,498990.0,465000.0,Two Family,Duplex,4,4,1414.0,1.021958,East
2012-02-24,2012,Bridgeport,115360.0,152500.0,?,Detached House,3,3,,1.021958,North
2012-02-25,2012,Bridgeport,120640.0,50000.0,Single Family,Detached House,3,3,982.0,1.021958,North
2012-02-25,2012,Waterbury,152400.0,45000.0,?,Triplex,6,5,1978.0,1.021958,South
2012-02-25,2012,,73390.0,40000.0,?,Detached House,3,2,988.0,1.021958,North
2012-02-25,2012,Fairfield,340130.0,505000.0,Single Family,Detached House,3,2,907.0,1.021958,North
2012-02-26,2012,,3570000.0,3500000.0,?,Detached House,3,3,946.0,1.021958,North
2012-02-26,2012,Stamford,631100.0,700000.0,Single Family,Detached House,3,1,1063.0,1.021958,North
2012-03-01,2012,West Hartford,388800.0,470000.0,?,Detached House,3,3,,1.021958,East
2012-03-01,2012,Norwalk,317030.0,349000.0,Single Family,Detached House,3,2,1062.0,1.021958,East
2012-03-01,2012,Stamford,394090.0,445000.0,Single Family,Detached House,3,1,995.0,1.021958,North
2012-03-01,2012,,111970.0,83365.0,Single Family,Detached House,3,2,1064.0,1.021958,South
2012-03-02,2012,Fairfield,478800.0,590000.0,Single Family,Detached House,3,2,,1.021958,South
2012-03-02,2012,West Hartford,142300.0,202500.0,Single Family,Detached House,3,1,1019.0,1.021958,West
2012-03-02,2012,Greenwich,,10250000.0,?,Detached House,3,3,951.0,1.021958,North
2012-03-02,2012,Bridgeport,127920.0,129500.0,Single Family,Detached House,3,1,1097.0,1.021958,West
2012-03-02,2012,,128480.0,131250.0,Single Family,Detached House,3,2,,1.021958,West
2012-03-02,2012,Fairfield,356020.0,400000.0,Single Family,Detached House,3,1,,1.021958,South
2012-03-03,2012,Fairfield,598150.0,408000.0,Single Family,Detached House,3,2,1035.0,1.021958,East
2012-03-04,2012,Waterbury,83310.0,105000.0,Three Family,Triplex,6,6,1879.0,1.021958,West
2012-03-04,2012,Fairfield,326550.0,349900.0,Single Family,Detached House,3,2,978.0,1.021958,West
2012-03-04,2012,Bridgeport,151070.0,160000.0,?,Detached House,3,3,941.0,1.021958,South
2012-03-05,2012,Norwalk,254590.0,269000.0,?,Detached House,3,3,996.0,1.021958,South
2012-03-05,2012,Fairfield,,500000.0,Single Family,Detached House,3,2,1091.0,1.021958,West
2012-03-05,2012,Waterbury,145130.0,109793.0,Single Family,Detached House,3,2,1053.0,1.021958,North
2012-03-08,2012,Bridgeport,,167895.0,Single Family,Detached House,3,2,1029.0,1.021958,West
2012-03-08,2012,,2632700.0,3285000.0,Single Family,Detached House,3,3,915.0,1.021958,South
2012-03-08,2012,Norwalk,336770.0,397500.0,Single Family,Detached House,3,3,908.0,1.021958,North
2012-03-08,2012,Bridgeport,77270.0,35000.0,Single Family,Detached House,3,1,932.0,1.021958,North
2012-03-09,2012,,282700.0,389000.0,Single Family,Detached House,3,2,920.0,1.021958,North
2012-03-09,2012,,468440.0,644750.0,Single Family,Detached House,3,2,,1.021958,East
2012-03-10,2012,Waterbury,159980.0,109500.0,Three Family,Triplex,6,4,2124.0,1.021958,West
2012-03-10,2012,Fairfield,307510.0,345000.0,Single Family,Detached House,3,2,,1.021958,East
2012-03-11,2012,Stamford,589520.0,545000.0,Single Family,Detached House,3,3,958.0,1.021958,North
2012-03-11,2012,Waterbury,322050.0,452900.0,?,Detached House,3,3,1027.0,1.021958,South
2012-03-11,2012,Waterbury,107580.0,136000.0,Single Family,Detached House,3,2,923.0,1.021958,West
2012-03-12,2012,Waterbury,95290.0,50000.0,?,Detached House,3,1,1037.0,1.021958,West
2012-03-12,2012,Stamford,214740.0,436480.0,?,Detached House,3,2,,1.021958,South
2012-03-15,2012,Norwalk,320950.0,355000.0,Single Family,Detached House,3,2,923.0,1.021958,South
2012-03-15,2012,Fairfield,398580.0,580500.0,Single Family,Detached House,3,3,,1.021958,South
2012-03-15,2012,Stamford,674700.0,480000.0,Single Family,Detached House,3,1,922.0,1.021958,North
2012-03-17,2012,Bridgeport,,225000.0,Three Family,Triplex,6,4,1829.0,1.021958,North
2012-03-17,2012,Stamford,484780.0,28000.0,Single Family,Detached House,3,1,1078.0,1.021958,South
2012-03-18,2012,Fairfield,738640.0,710000.0,Single Family,Detached House,3,2,1082.0,1.021958,South
2012-03-18,2012,Norwalk,,235000.0,Single Family,Detached House,3,1,978.0,1.021958,West
2012-03-18,2012,Bridgeport,,7000.0,Single Family,Detached House,3,1,1078.0,1.021958,East
2012-03-18,2012,West Hartford,262300.0,358000.0,Single Family,Detached House,3,1,1009.0,1.021958,South
2012-03-18,2012,Waterbury,133910.0,105000.0,?,Detached House,3,1,1068.0,1.021958,West
2012-03-18,2012,Waterbury,139620.0,144900.0,Single Family,Detached House,3,1,,1.021958,West
2012-03-18,2012,,160390.0,35000.0,Three Family,Triplex,6,5,1998.0,1.021958,North
2012-03-18,2012,Bridgeport,128140.0,7000.0,Single Family,Detached House,3,2,1012.0,1.021958,West
2012-03-19,2012,Greenwich,1006390.0,1337500.0,?,Detached House,3,2,1038.0,1.021958,West
2012-03-19,2012,,595630.0,670000.0,Single Family,Detached House,3,2,1094.0,1.021958,West
2012-03-22,2012,Waterbury,102180.0,90000.0,?,Detached House,3,2,1056.0,1.021958,South
2012-03-22,2012,Bridgeport,,160000.0,Single Family,Detached House,3,3,1023.0,1.021958,North
2012-03-22,2012,Norwalk,595630.0,670000.0,Single Family,Detached House,3,2,1008.0,1.021958,East
2012-03-23,2012,Greenwich,2344580.0,2200000.0,Single Family,Detached House,3,1,984.0,1.021958,West
2012-03-23,2012,Waterbury,185450.0,105000.0,Two Family,Duplex,4,4,,1.021958,West
2012-03-23,2012,Bridgeport,83940.0,45000.0,Single Family,Detached House,3,2,919.0,1.021958,North
2012-03-24,2012,,,59000.0,Single Family,Detached House,3,3,917.0,1.021958,East
2012-03-24,2012,Bridgeport,152200.0,210000.0,Single Family,Detached House,3,2,1043.0,1.021958,West
2012-03-25,2012,Waterbury,45470.0,11500.0,Single Family,Detached House,3,1,956.0,1.021958,North
2012-03-26,2012,Waterbury,87560.0,120000.0,Single Family,Detached House,3,2,927.0,1.021958,East
2012-03-26,2012,Stamford,384660.0,15000.0,Single Family,Detached House,3,3,969.0,1.021958,North
2012-03-29,2012,,118930.0,120000.0,Single Family,Detached House,3,2,1052.0,1.021958,North
2012-03-29,2012,West Hartford,201800.0,275000.0,Single Family,Detached House,3,3,943.0,1.021958,South
2012-03-29,2012,Fairfield,646940.0,1269000.0,Single Family,Detached House,3,1,1072.0,1.021958,South
2012-03-29,2012,Bridgeport,112500.0,40000.0,Single Family,Detached House,3,3,998.0,1.021958,East
2012-03-30,2012,Waterbury,110650.0,55000.0,?,Detached House,3,1,953.0,1.021958,North
2012-03-31,2012,West Hartford,134300.0,195000.0,Single Family,Detached House,3,1,1027.0,1.021958,West
2012-03-31,2012,Fairfield,351190.0,220000.0,?,Detached House,3,2,906.0,1.021958,South
2012-03-31,2012,West Hartford,180000.0,189900.0,Two Family,Duplex,4,4,,1.021958,East
2012-03-31,2012,West Hartford,,312500.0,?,Detached House,3,1,950.0,1.021958,East
2012-03-31,2012,Norwalk,268590.0,465000.0,Single Family,Detached House,3,2,,1.021958,East
2012-03-31,2012,Greenwich,560280.0,855000.0,Single Family,Detached House,3,1,,1.021958,East
2012-03-31,2012,Stamford,1019520.0,975000.0,?,Detached House,3,2,,1.021958,North
2012-04-01,2012,West Hartford,235800.0,435000.0,Single Family,Detached House,3,3,1068.0,1.021958,East
2012-04-01,2012,Bridgeport,169120.0,207500.0,Single Family,Detached House,3,1,1071.0,1.021958,West
2012-04-01,2012,West Hartford,130000.0,200500.0,?,Detached House,3,3,1086.0,1.021958,West
2012-04-01,2012,Stamford,344840.0,200000.0,Two Family,Duplex,4,2,1222.0,1.021958,West
2012-04-05,2012,,288260.0,287000.0,Single Family,Detached House,3,1,,1.021958,East
2012-04-05,2012,Greenwich,2606520.0,3350000.0,Single Family,Detached House,3,1,,1.021958,North
2012-04-06,2012,Greenwich,530230.0,690000.0,?,Detached House,3,3,962.0,1.021958,West
2012-04-06,2012,Waterbury,85880.0,52000.0,Single Family,Detached House,3,1,1029.0,1.021958,North
2012-04-06,2012,Bridgeport,180420.0,122000.0,?,Detached House,3,1,983.0,1.021958,West
2012-04-06,2012,West Hartford,188900.0,302600.0,?,Detached House,3,3,1001.0,1.021958,West
2012-04-06,2012,Norwalk,259360.0,200000.0,Single Family,Detached House,3,3,1042.0,1.021958,North
2012-04-07,2012,Bridgeport,147400.0,121045.0,?,Detached House,3,3,1029.0,1.021958,South
2012-04-08,2012,,278110.0,420000.0,Single Family,Detached House,3,1,996.0,1.021958,West
2012-04-08,2012,Bridgeport,146220.0,185000.0,Two Family,Duplex,4,2,,1.021958,South
2012-04-09,2012,Waterbury,105920.0,40000.0,Three Family,Triplex,6,4,2114.0,1.021958,South
2012-04-09,2012,Norwalk,318360.0,445000.0,Single Family,Detached House,3,1,1073.0,1.021958,East
2012-04-09,2012,Waterbury,101030.0,144000.0,?,Detached House,3,2,950.0,1.021958,North
2012-04-12,2012,Bridgeport,432180.0,109880.0,Single Family,Detached House,3,2,1048.0,1.021958,North
2012-04-12,2012,West Hartford,233200.0,340000.0,?,Duplex,4,4,1279.0,1.021958,South
2012-04-12,2012,Stamford,362700.0,490000.0,Single Family,Detached House,3,3,1007.0,1.021958,East
2012-04-12,2012,West Hartford,348600.0,420000.0,Single Family,Detached House,3,3,945.0,1.021958,South
2012-04-13,2012,Norwalk,,480000.0,Single Family,Detached House,3,3,1016.0,1.021958,West
2012-04-14,2012,Waterbury,52640.0,35000.0,Single Family,Detached House,3,3,,1.021958,East
2012-04-14,2012,Bridgeport,182190.0,175000.0,Two Family,Duplex,4,4,1259.0,1.021958,West
2012-04-14,2012,Fairfield,485110.0,450000.0,Single Family,Detached House,3,1,933.0,1.021958,North
2012-04-15,2012,Bridgeport,166880.0,120000.0,Three Family,Triplex,6,6,2050.0,1.021958,North
2012-04-15,2012,Waterbury,138610.0,45000.0,Three Family,Triplex,6,4,2094.0,1.021958,East
2012-04-16,2012,Waterbury,96470.0,127000.0,Single Family,Detached House,3,2,937.0,1.021958,South
2012-04-18,2012,,,115200.0,Two Family,Duplex,4,4,1428.0,1.021958,South
2012-04-19,2012,Waterbury,110790.0,35000.0,Single Family,Detached House,3,3,1020.0,1.021958,West
2012-04-19,2012,West Hartford,154100.0,232000.0,Single Family,Detached House,3,3,970.0,1.021958,East
2012-04-20,2012,Bridgeport,,199900.0,Two Family,Duplex,4,4,1218.0,1.021958,North
2012-04-21,2012,Waterbury,128920.0,5000.0,Single Family,Detached House,3,2,929.0,1.021958,East
2012-04-21,2012,Norwalk,1343370.0,1700000.0,Single Family,Detached House,3,2,,1.021958,South
2012-04-21,2012,Fairfield,833980.0,781500.0,Single Family,Detached House,3,1,994.0,1.021958,South
2012-04-21,2012,Waterbury,141660.0,17000.0,Three Family,Triplex,6,6,2118.0,1.021958,West
2012-04-22,2012,Stamford,385680.0,320000.0,?,Detached House,3,2,,1.021958,North
2012-04-22,2012,Stamford,1690310.0,1950000.0,Single Family,Detached House,3,2,1051.0,1.021958,South
2012-04-23,2012,Norwalk,388360.0,418000.0,Single Family,Detached House,3,2,1053.0,1.021958,South
2012-04-23,2012,Waterbury,143600.0,160000.0,?,Detached House,3,2,963.0,1.021958,North
2012-04-23,2012,Greenwich,3193120.0,4800000.0,Single Family,Detached House,3,2,1065.0,1.021958,North
2012-04-26,2012,Fairfield,376670.0,470000.0,Single Family,Detached House,3,2,986.0,1.021958,North
2012-04-26,2012,Bridgeport,153090.0,160000.0,Two Family,Duplex,4,2,1421.0,1.021958,North
2012-04-27,2012,Fairfield,418040.0,355000.0,Single Family,Detached House,3,1,1054.0,1.021958,East
2012-04-27,2012,,,535000.0,Single Family,Detached House,3,1,1095.0,1.021958,South
2012-04-28,2012,West Hartford,297900.0,372500.0,Single Family,Detached House,3,1,,1.021958,North
2012-04-28,2012,Fairfield,385910.0,380000.0,Single Family,Detached House,3,1,984.0,1.021958,South
